Date;ER;DD;dflows;LER;dLER;dPoil;dDate;match
15.10.2012;30.9738;0.188870238;0.000222961;3.433141686;-0.404684055;0.740776406;5;4489
20.10.2012;30.7823;0.188674991;0.00101673;3.426939849;-0.620183638;-2.274521765;5;4494
25.10.2012;31.3039;0.190605843;-0.00156771;3.44374269;1.680284096;-4.46859669;5;4499
01.11.2012;31.3743;0.18440569;-0.00893201;3.445989086;0.224639602;2.050175233;7;4506
05.11.2012;31.3817;0.190719366;0.009971219;3.44622492;0.023583402;-2.861557628;4;4510
10.11.2012;31.4962;0.189861563;-0.000510687;3.449866904;0.364198316;0.411177105;5;4515
15.11.2012;31.7267;0.190258547;-0.00057931;3.457158598;0.729169403;2.240860974;5;4520
20.11.2012;31.6677;0.190251;0.000611561;3.455297234;-0.186136369;0.364100166;5;4525
25.11.2012;31.1325;0.188148976;0.001077216;3.43825229;-1.704494437;0.679135132;5;4530
01.12.2012;30.811;0.18039773;-0.00797337;3.427871769;-1.038052054;-0.307303206;6;4536
05.12.2012;30.994;0.188645353;0.00876793;3.433793637;0.592186829;-0.435453832;4;4540
10.12.2012;30.967;0.187613111;0.000789641;3.432922121;-0.087151601;-2.606640789;5;4545
15.12.2012;30.6892;1.84E-01;-0.0000191;3.423910801;-0.901132019;2.779234737;5;4550
20.12.2012;30.7606;0.186359951;0.001897528;3.42623465;0.232384913;-0.208967504;5;4555
25.12.2012;30.8046;0.183665311;-0.001451455;3.427664029;0.142937918;-1.382869237;5;4560
01.01.2013;30.3727;0.170533121;-0.006892871;3.413544179;-1.411985085;2.152974968;7;4567
10.01.2013;30.4215;0.181929129;0.009354836;3.415149595;0.160541665;2.028032163;9;4576
15.01.2013;30.2607;0.180796096;0.000564207;3.409849841;-0.529975434;-1.559815929;5;4581
20.01.2013;30.2065;0.180429978;0.000966026;3.408057133;-0.179270793;-0.278864931;5;4586
25.01.2013;30.1648;0.181241388;0.000563421;3.406675682;-0.138145134;3.174025309;5;4591
01.02.2013;30.0161;0.173393782;-0.008903492;3.401733904;-0.49417773;0.834279628;7;4598
05.02.2013;29.9251;0.181153858;0.010660189;3.398697593;-0.303631125;0.440396204;4;4602
10.02.2013;30.1575;0.179235409;-0.001124885;3.406433648;0.773605533;0.951857292;5;4607
15.02.2013;30.0773;0.178320608;0.000144109;3.403770734;-0.266291404;1.111829828;5;4612
20.02.2013;30.1277;0.178281927;-0.000104657;3.405445014;0.167427994;-1.222841325;5;4617
25.02.2013;30.3596;0.178670581;-0.000823678;3.413112777;0.766776286;-2.860061483;5;4622
01.03.2013;30.5124;0.172309848;-0.008777643;3.418133158;0.502038116;-1.363214879;4;4626
05.03.2013;30.787;0.179753356;0.007647309;3.427092523;0.895936459;-2.071213168;4;4630
10.03.2013;30.7628;0.178165629;0.000934925;3.426306168;-0.078635515;0.472041545;5;4635
15.03.2013;30.7769;0.177997481;-0.000162673;3.426764409;0.045824079;-2.123455221;5;4640
20.03.2013;30.8285;0.181112791;0.003551123;3.428439587;0.167517822;-1.106936562;5;4645
25.03.2013;30.9325;0.180917242;-0.00029927;3.431807411;0.33678243;-0.374848157;5;4650
01.04.2013;31.0834;0.174762653;-0.008351674;3.436673915;0.486650352;1.814256396;7;4657
05.04.2013;31.7203;0.183496335;0.007105503;3.456956854;2.028293985;-3.156431554;4;4661
10.04.2013;31.2086;0.183883882;0.005148615;3.440693698;-1.626315662;-0.965729167;5;4666
15.04.2013;30.9308;0.179434117;-0.001889998;3.431752451;-0.894124664;-3.420640346;5;4671
20.04.2013;31.4605;0.182052896;0.000118024;3.448732791;1.698033948;-3.130620199;5;4676
25.04.2013;31.5917;0.183024285;-0.001024285;3.452894428;0.416163716;3.25978709;5;4681
01.05.2013;31.0433;0.173608649;-0.004765746;3.435383004;-1.751142377;0.810922165;6;4687
05.05.2013;31.0433;0.182673728;0.007620575;3.435383004;0;-1.198924443;4;4691
10.05.2013;31.0829;0.179490124;-0.000407475;3.436657829;0.127482464;3.207572319;5;4696
15.05.2013;31.2778;0.180466579;-0.000687005;3.442908581;0.625075198;-0.862868314;5;4701
20.05.2013;31.3931;0.178664062;-0.002227057;3.446588124;0.367954282;1.094282938;5;4706
25.05.2013;31.3164;0.17954587;0.001036112;3.444141922;-0.244620156;-3.299530799;5;4711
01.06.2013;31.7979;0.174434849;-0.008608389;3.45940025;1.525832788;1.315222914;7;4718
05.06.2013;31.8344;0.182279583;0.00963502;3.460547466;0.114721624;0.245302581;4;4722
10.06.2013;32.2397;0.182190354;-0.000677577;3.473198612;1.265114627;1.969885638;5;4727
15.06.2013;31.8029;0.180853726;0.003346234;3.459557481;-1.364113179;-0.665222988;5;4732
20.06.2013;32.1201;0.179700758;-0.004174931;3.469482002;0.99245218;2.086799187;5;4737
25.06.2013;32.9097;0.183096796;-0.00053479;3.493767447;2.428544474;-5.611132832;5;4742
01.07.2013;32.709;0.176281215;-0.006185071;3.487650269;-0.611717775;2.659704953;6;4748
05.07.2013;33.1605;0.183868113;0.00724195;3.501359409;1.370913917;3.480529643;4;4752
10.07.2013;33.0842;0.183734702;0.000642273;3.499055827;-0.230358153;1.6634343;5;4757
15.07.2013;32.6429;0.180815883;0.000681068;3.485627374;-1.342845284;1.041820145;5;4762
20.07.2013;32.4288;0.180366209;0.000184404;3.479046917;-0.658045733;0.621744711;5;4767
25.07.2013;32.3462;0.181433388;0.001062969;3.476496549;-0.255036804;-1.358192852;5;4772
01.08.2013;33.033;0.179539368;-0.006546329;3.497507062;2.101051298;-0.314640274;7;4779
05.08.2013;33.0978;0.185173943;0.007898187;3.499466815;0.195975312;1.599887012;4;4783
10.08.2013;32.8606;0.184348891;0.001310217;3.492274372;-0.719244319;-2.129603413;5;4788
15.08.2013;33.1583;0.185284597;-0.000721517;3.501293062;0.901869064;2.70261876;5;4793
20.08.2013;32.9226;0.185308061;0.001453375;3.494159352;-0.713371033;1.037587691;5;4798
25.08.2013;33.0552;0.186724751;0.000445687;3.498178891;0.401953926;-0.811107547;5;4803
01.09.2013;33.2474;0.181861154;-0.007499198;3.503976569;0.579767727;5.629839342;7;4810
05.09.2013;33.4656;0.188636928;0.006887329;3.510518046;0.654147702;-1.083601934;4;4814
10.09.2013;33.3243;0.188234597;0.000991299;3.506286861;-0.423118498;-0.389864042;5;4819
15.09.2013;32.7406;0.184003881;0.000454066;3.488615898;-1.767096261;-1.830895172;5;4824
20.09.2013;31.5892;0.183989774;0.004809475;3.45281529;-3.580060796;-2.189835907;5;4829
25.09.2013;31.8167;0.185017789;-0.001171813;3.459991309;0.717601915;-2.729857157;5;4834
01.10.2013;32.4839;0.181479304;-0.008100308;3.480744582;2.07532728;0.157750694;6;4840
05.10.2013;32.1005;0.184763802;0.007623793;3.468871606;-1.187297564;1.509184805;4;4844
10.10.2013;32.3619;0.186714323;-0.000397569;3.476981805;0.811019859;-0.430186925;5;4849
15.10.2013;32.2663;0.183965089;-0.001052772;3.474023342;-0.295846302;1.013013454;5;4854
20.10.2013;31.846;0.183134881;0.002996084;3.460911785;-1.311155648;-0.528042014;5;4859
25.10.2013;31.6618;0.184960417;0.001384702;3.455110907;-0.580087852;-2.701616801;5;4864
01.11.2013;32.0758;0.181581613;-0.006996095;3.468101852;1.299094482;0.840498037;7;4871
05.11.2013;32.1808;0.188303966;0.007878164;3.471370001;0.326814968;-2.523912106;4;4875
10.11.2013;32.5479;0.18591033;-0.002590647;3.48271285;1.134284903;-1.702537156;5;4880
15.11.2013;32.6874;0.186192519;0.00029863;3.486989683;0.42768321;4.930742786;5;4885
20.11.2013;32.6098;0.185200203;-0.000960047;3.484612857;-0.237682585;0;5;4890
25.11.2013;32.9055;0.185846549;-0.001222222;3.493639817;0.902696036;2.795538295;5;4895
01.12.2013;33.1916;0.182777553;-0.006218081;3.502296832;0.865701481;-0.035925993;6;4901
05.12.2013;33.2632;0.187813457;0.005326861;3.504451681;0.215484894;1.736541256;4;4905
10.12.2013;32.7782;0.185620719;0.001236117;3.48976366;-1.468802053;-2.865782218;5;4910
15.12.2013;32.8663;0.180920798;-0.004387467;3.492447817;0.268415642;-0.986039213;5;4915
20.12.2013;32.9527;1.82E-01;-0.0000945;3.4950732;0.262538324;1.62901177;5;4920
25.12.2013;32.6284;0.182122992;0.00320847;3.485183075;-0.989012516;0.7105944;5;4925
01.01.2014;32.6587;0.170469981;-0.007249376;3.486111283;0.092820794;-1.46264796;7;4932
10.01.2014;33.1547;0.178937416;0.003246391;3.501184486;1.507320366;-2.262789702;9;4941
15.01.2014;33.2386;0.181016242;0.001872878;3.503711851;0.25273648;-0.34481186;5;4946
20.01.2014;33.4343;0.183026032;0.000971639;3.509582319;0.587046797;1.233953589;5;4951
25.01.2014;34.26;0.188671691;0.001284498;3.533978493;2.439617375;1.136896815;5;4956
01.02.2014;35.18;0.191651064;-0.002961768;3.560477739;2.649924641;-0.301301301;7;4963
05.02.2014;35.4502;0.196884714;0.004992178;3.568128895;0.76511554;-2.144259604;4;4967
10.02.2014;34.6044;0.192981037;0.001968829;3.543980842;-2.41480531;2.836808389;5;4972
15.02.2014;35.2559;0.193640718;-0.001140678;3.562632891;1.865204953;-1.040630112;5;4977
20.02.2014;35.5857;0.197181939;0.001394894;3.571943872;0.931098063;1.267397863;5;4982
25.02.2014;35.5112;0.20125169;0.00415198;3.56984814;-0.209573209;-0.554219381;5;4987
01.03.2014;36.1847;0.197327614;-0.008967406;3.588636378;1.878823787;-1.117739534;4;4991
05.03.2014;36.3208;0.209789921;0.013351593;3.59239058;0.375420237;0.578753166;4;4995
10.03.2014;36.2618;0.207147218;-0.001055992;3.590764846;-0.162573435;-0.027483853;5;5000
15.03.2014;36.6391;0.209418535;-0.000141377;3.601115976;1.035113061;-1.532667801;5;5005
20.03.2014;36.207;0.209398842;0.000147656;3.58925247;-1.186350588;-1.433749903;5;5010
25.03.2014;36.1663;0.208392725;-0.001946863;3.588127746;-0.112472429;0.602241399;5;5015
01.04.2014;35.6053;0.199998275;-0.007947601;3.572494503;-1.563324283;-0.602241399;7;5022
05.04.2014;35.501;0.203535682;0.006590981;3.569560865;-0.293363808;-1.015044526;4;5026
10.04.2014;35.7493;0.203363501;-0.00154029;3.576530689;0.696982343;2.365022842;5;5031
15.04.2014;35.989;0.202362785;-0.000467003;3.583213336;0.668264768;0.269679803;5;5036
20.04.2014;35.5389;0.201075155;0.00115802;3.570627871;-1.2585465;1.940558435;5;5041
25.04.2014;35.683;0.202578444;-0.00062771;3.574674385;0.404651369;0;5;5046
01.05.2014;35.7227;0.195383933;-0.007222141;3.575786341;0.111195616;-1.06218378;6;5052
10.05.2014;35.0343;0.196883991;0.007533704;3.556327582;-1.945875945;-0.405867175;9;5061
15.05.2014;34.709;0.195721177;-0.000278185;3.546999019;-0.932856229;1.540890801;5;5066
20.05.2014;34.7394;0.195583839;-0.000603711;3.54787449;0.087547019;0.878987128;5;5071
25.05.2014;34.3139;0.19354096;-0.000372939;3.53555052;-1.232396961;0.045099897;5;5076
01.06.2014;34.7352;0.190652198;-0.006357326;3.547753582;1.220306211;-0.824018789;7;5083
05.06.2014;35.1398;0.196779124;0.005910776;3.559334391;1.158080921;-0.830865314;4;5087
10.06.2014;34.3303;0.194235634;0.002890747;3.536028346;-2.330604508;1.347802936;5;5092
15.06.2014;34.3227;0.190665665;-0.001952257;3.535806943;-0.022140329;1.463681678;5;5097
20.06.2014;34.3025;0.19401048;0.002756999;3.535218238;-0.058870504;2.647821486;5;5102
25.06.2014;33.9812;1.93E-01;-0.0000303;3.525807431;-0.94108073;-1.266779706;5;5107
01.07.2014;33.8434;0.185603992;-0.007882025;3.521744003;-0.406342801;-2.411470681;6;5113
05.07.2014;34.3236;0.192102929;0.006934123;3.535833164;1.408916172;-1.863605591;4;5117
10.07.2014;34.0758;0.192736356;0.002095588;3.528587455;-0.724570929;-1.983199091;5;5122
15.07.2014;34.3135;0.189678584;-0.003538171;3.535538863;0.695140781;-1.994677846;5;5127
20.07.2014;35.1627;0.192732749;-0.000319572;3.559985862;2.444699893;1.243077164;5;5132
25.07.2014;35.0786;0.191981034;-0.001941073;3.557591258;-0.239460375;-0.245491578;5;5137
01.08.2014;35.4438;0.190615973;-0.004569509;3.567948343;1.035708554;-0.797270738;7;5144
05.08.2014;35.6605;0.195421801;0.004839896;3.574043634;0.609529018;-1.256189506;4;5148
10.08.2014;36.4461;0.196129172;-0.000993855;3.595834457;2.17908232;0.375632515;5;5153
15.08.2014;36.0395;1.94E-01;-0.0000756;3.584615559;-1.121889768;-2.797862473;5;5158
20.08.2014;36.1094;0.192989035;-0.001635853;3.586553219;0.193766009;-1.40377635;5;5163
25.08.2014;36.0027;0.192612975;-0.000487356;3.583593936;-0.295928361;0.350298111;5;5168
01.09.2014;36.9316;0.190550344;-0.007776793;3.609067553;2.547361749;1.023814917;7;5175
05.09.2014;36.8038;0.196425081;0.007614715;3.605601101;-0.346645242;0.08896358;4;5179
10.09.2014;37.0261;0.194061877;-0.004193177;3.611623069;0.602196865;-3.141409401;5;5184
15.09.2014;37.6545;0.194154078;-0.001073539;3.628452469;1.682939965;-1.821131662;5;5189
20.09.2014;38.4134;0.196009819;-0.002002392;3.648406357;1.995388804;0.528142894;5;5194
25.09.2014;38.383;0.197818986;0.000382993;3.647614653;-0.079170382;-2.393634007;5;5199
01.10.2014;39.3836;0.194486399;-0.009308417;3.673349486;2.573483276;0.14799157;6;5205
05.10.2014;39.698;0.199279031;0.005305014;3.681300809;0.795132259;-3.635590756;4;5209
10.10.2014;39.98;2.01E-01;-0.0000641;3.688379329;0.707852048;-0.902294854;5;5214
15.10.2014;40.5304;0.201208106;-0.000863042;3.70205231;1.367298075;-4.649369839;5;5219
20.10.2014;41.045;0.205076733;0.002694141;3.714669026;1.261671598;-1.270191289;5;5224
25.10.2014;41.8101;0.209033633;-0.000723137;3.733137937;1.846891134;0.782668559;5;5229
01.11.2014;41.9627;0.215030008;0.005494001;3.736781128;0.364319132;-0.51330024;7;5236
10.11.2014;47.8774;0.237129885;-0.003184745;3.868643577;13.18624483;-2.726902812;9;5245
15.11.2014;47.392;0.226334166;-0.007092701;3.858453438;-1.019013871;-6.78774224;5;5250
20.11.2014;47.0294;0.232527766;0.006297918;3.850772938;-0.768050002;-0.68409431;5;5255
25.11.2014;44.7852;0.228473873;0.003499932;3.801877728;-4.889521036;3.073633525;5;5260
01.12.2014;49.322;0.234894232;-0.012819552;3.898370229;9.649250128;-10.21281446;6;5266
05.12.2014;52.6932;0.259625505;0.015298612;3.964486415;6.611618599;-4.859544116;4;5270
10.12.2014;54.2116;0.255814379;-0.012682315;3.992894908;2.840849272;-3.522171049;5;5275
15.12.2014;56.8919;0.268345958;0.005853506;4.041152976;4.82580683;-6.952243234;5;5280
20.12.2014;60.6825;0.278481935;-0.010322848;4.105655353;6.450237738;-4.748568053;5;5285
25.12.2014;54.4913;0.260740573;0.000366699;3.998041056;-10.76142975;-0.238338553;5;5290
01.01.2015;56.2376;0.259527003;-0.0017748;4.029585572;3.154451644;-5.969825709;7;5297
15.01.2015;66.0983;0.296946904;0.000835986;4.191143028;16.15574556;-18.75095888;14;5311
20.01.2015;64.9732;0.297440433;0.006346614;4.173974877;-1.716815074;3.347952171;5;5316
25.01.2015;63.393;0.292360971;0.000923213;4.149353445;-2.462143193;-2.7604192;5;5321
01.02.2015;68.9291;0.299101194;-0.01531869;4.23307844;8.372499484;1.121910365;7;5328
05.02.2015;65.447;0.302836736;0.020072893;4.181240655;-5.18377853;16.67899929;4;5332
10.02.2015;65.7817;0.296117808;-0.008119398;4.186341684;0.510102936;3.444616456;5;5337
15.02.2015;65.0862;0.288578119;-0.001891565;4.175712545;-1.062913897;-1.360084553;5;5342
20.02.2015;62.1307;0.280937395;0.000759547;4.129240231;-4.647231447;4.435123869;5;5347
25.02.2015;63.5083;0.279397414;-0.009272199;4.151170606;2.193037531;2.602783146;5;5352
01.03.2015;61.2718;0.270671783;-0.000012928;4.115319704;-3.585090155;1.741746299;4;5356
05.03.2015;61.8745;0.280857851;0.01036749;4.12510814;0.978843558;-3.666330847;4;5360
10.03.2015;59.9938;0.27023412;-0.00237242;4.094241224;-3.08669165;-0.865512403;5;5365
15.03.2015;61.3167;0.270411503;-0.00291082;4.116052237;2.181101296;-3.486002854;5;5370
20.03.2015;59.8308;0.272594764;0.007742052;4.091520579;-2.453165798;-6.753158277;5;5375
25.03.2015;58.771;0.268430356;-0.001109599;4.073648536;-1.787204257;1.219870621;5;5380
01.04.2015;57.65;0.261520558;-0.004134597;4.054390247;-1.925828925;0.14911466;7;5387
05.04.2015;56.7534;0.259314191;0.00379765;4.038715566;-1.567468025;3.729183715;4;5391
10.04.2015;52.5424;0.249506847;0.007089311;3.961620463;-7.709510376;0.554711989;5;5396
15.04.2015;51.9749;0.242501822;-0.004697329;3.95076091;-1.085955296;2.90181268;5;5401
20.04.2015;50.5295;0.23781887;0.001203809;3.922557324;-2.82035856;6.085911351;5;5406
25.04.2015;50.2473;0.245076522;0.009398466;3.916956814;-0.560050999;2.178032375;5;5411
01.05.2015;51.1388;0.241461361;-0.006573333;3.934543505;1.758669044;1.959607586;6;5417
10.05.2015;50.7511;0.242964914;0.005557589;3.926933293;-0.761021203;1.599040514;9;5426
15.05.2015;50.0774;0.239818871;-0.001245878;3.913569809;-1.336348405;0.99610049;5;5431
20.05.2015;49.1777;0.240085906;0.004670859;3.895440269;-1.81295398;-3.254587576;5;5436
25.05.2015;49.7901;0.242633257;-0.001231377;3.907816169;1.237590037;1.903630585;5;5441
01.06.2015;52.9716;0.247462813;-0.007326349;3.969755921;6.193975179;-2.409001212;7;5448
05.06.2015;54.9908;0.254165251;-0.0009757;4.007165899;3.740997764;-4.567595566;4;5452
10.06.2015;55.91;0.262877769;0.00946615;4.023743255;1.657735652;4.678363834;5;5457
15.06.2015;54.5285;0.25536161;0.000917172;3.998723501;-2.501975427;-0.063281129;5;5462
20.06.2015;53.8006;0.252322948;-0.000757715;3.98528462;-1.343888124;-2.922494438;5;5467
25.06.2015;54.0746;0.25747371;0.00409218;3.990364575;0.507995516;0.422764857;5;5472
01.07.2015;55.8413;0.254705774;-0.0121114;4.022513739;3.214916431;-2.165083751;6;5478
05.07.2015;55.6049;0.258017182;0.008202759;4.018271327;-0.424241212;2.327210894;4;5482
10.07.2015;56.9803;0.263117866;0.00052204;4.042705594;2.443426719;-6.526236424;5;5487
15.07.2015;56.9774;0.259353044;-0.002471856;4.042654698;-0.005089608;-1.095377378;5;5492
20.07.2015;56.8423;0.25937614;0.000734523;4.040280767;-0.237393111;-1.44394127;5;5497
25.07.2015;58.0374;0.263594225;-0.002121411;4.06108763;2.080686345;-1.105771923;5;5502
01.08.2015;60.3458;0.264154709;-0.00923094;4.100091351;3.900372077;-2.671671854;7;5509
05.08.2015;62.9182;0.280500054;0.010843361;4.14183547;4.174411894;-10.08884281;4;5513
10.08.2015;63.8399;0.283035525;0.0015845;4.156378387;1.45429167;-3.188015791;5;5518
15.08.2015;64.9363;0.281728399;-0.002939888;4.173406789;1.702840266;0.983786061;5;5523
20.08.2015;65.7222;0.289075229;0.004170954;4.185436768;1.202997858;-4.821753082;5;5528
25.08.2015;70.7465;0.299057309;-0.009793026;4.259103065;7.366629738;-9.533203797;5;5533
01.09.2015;66.7152;0.288530491;0.002049106;4.200432813;-5.867025232;14.27160618;7;5540
05.09.2015;67.685;0.293257635;0.004717198;4.21486459;1.443177662;4.961375258;4;5544
10.09.2015;67.6219;0.298021508;0.007188134;4.213931895;-0.093269456;-4.815557088;5;5549
15.09.2015;67.9571;0.294960311;-0.003946112;4.218876624;0.494472865;-4.62226886;5;5554
20.09.2015;65.6445;0.288316498;0.001321496;4.18425382;-3.46228041;5.099894106;5;5559
25.09.2015;66.5151;0.290473694;-0.003866965;4.19742899;1.317516992;-2.538686637;5;5564
01.10.2015;65.7364;0.287860005;-0.000382456;4.185652806;-1.1776184;0.487547336;6;5570
05.10.2015;65.9414;0.289874475;0.002970566;4.188766469;0.311366328;-1.577185293;4;5574
10.10.2015;61.2967;0.278176397;0.007072947;4.115726008;-7.304046095;11.32135951;5;5579
15.10.2015;63.1248;0.279441881;-0.007119171;4.145113719;2.938771139;-7.7344771;5;5584
20.10.2015;61.4419;0.275844676;0.00391583;4.118092013;-2.702170643;-1.545561259;5;5589
25.10.2015;61.9286;0.278474366;-0.000432583;4.125982109;0.789009569;-1.955428937;5;5594
01.11.2015;64.3742;0.282118404;-0.007048483;4.164712932;3.87308232;3.064807138;7;5601
05.11.2015;63.8525;0.285107516;0.006618871;4.156575736;-0.813719574;-2.273782169;4;5605
10.11.2015;64.6606;0.282310688;-0.005072373;4.169152052;1.257631558;-3.422469617;5;5610
15.11.2015;66.6343;0.287615984;0.0030697;4.19921946;3.006740843;-0.885353282;5;5615
20.11.2015;64.912;0.283007241;-0.00088186;4.173032506;-2.618695352;-6.332390411;5;5620
25.11.2015;65.621;0.286281012;0.000397145;4.183895767;1.086326021;4.989487508;5;5625
01.12.2015;66.737;0.284099797;-0.008453897;4.200759522;1.686375509;-1.475455208;6;5631
05.12.2015;67.6698;0.290363276;0.00833419;4.214639995;1.388047296;-4.036474714;4;5635
10.12.2015;69.2;0.297638745;0.003386647;4.237000863;2.23608679;-7.308285674;5;5640
15.12.2015;70.2244;0.293621311;-0.005963989;4.251695829;1.469496636;-6.700056588;5;5645
20.12.2015;71.3215;0.298885469;0.003369759;4.267197825;1.550199575;-0.604397444;5;5650
25.12.2015;69.5165;0.296597081;0.007034069;4.241564134;-2.563369028;2.530402999;5;5655
01.01.2016;72.9299;0.291586094;-0.013093537;4.289498706;4.793457135;-1.652482408;7;5662
15.01.2016;76.523;0.308880584;0.002698213;4.337591349;4.809264342;-23.85581147;14;5676
20.01.2016;78.4862;0.31338732;0.001124234;4.362922813;2.533146392;-5.268121966;5;5681
25.01.2016;80.5714;0.318431423;-0.00417761;4.389143748;2.622093468;10.73322547;5;5686
01.02.2016;75.1723;0.298124027;-0.006916002;4.319782812;-6.93609358;8.432666453;7;5693
05.02.2016;76.4609;0.311453046;0.015786251;4.336779499;1.699668703;-1.153275301;4;5697
10.02.2016;78.6805;0.304172193;-0.017345782;4.365395348;2.86158493;-8.302333581;5;5702
15.02.2016;79.4951;0.308528846;0.005644773;4.375695385;1.030003618;5.328136661;5;5707
20.02.2016;76.3657;0.295969151;-0.00463744;4.335533642;-4.016174206;4.308358614;5;5712
25.02.2016;76.3928;0.300494157;0.006133972;4.335888451;0.035480841;-5.256233009;5;5717
01.03.2016;75.8994;0.291352009;-0.01307167;4.329408779;-0.647967166;13.13066976;5;5722
05.03.2016;73.1854;0.288136115;0.010757386;4.292995948;-3.641283171;-0.474397429;4;5726
10.03.2016;72.3775;0.288083692;0.001161411;4.281895478;-1.110046991;11.88081511;5;5731
15.03.2016;70.1542;0.279262281;-0.001231314;4.250695676;-3.119980115;-5.619455834;5;5736
20.03.2016;68.4026;0.274888027;0.001206465;4.225410836;-2.528484086;3.18061717;5;5741
25.03.2016;68.9328;0.273581005;-0.006072017;4.233132117;0.772128139;-2.473715418;5;5746
01.04.2016;67.8552;0.270557649;-0.000652045;4.217376023;-1.5756094;-4.209465373;7;5753
05.04.2016;68.6753;0.273886847;0.001170774;4.2293896;1.201357738;-1.923136193;4;5757
10.04.2016;67.4662;0.27170388;0.006545781;4.211626732;-1.776286865;3.005690743;5;5762
15.04.2016;66.4954;0.266350634;-0.003569581;4.197132772;-1.449395939;14.67013527;5;5767
20.04.2016;65.6474;0.274072047;0.014600011;4.184297996;-1.283477633;0;5;5772
25.04.2016;66.2198;0.269332063;-0.010861886;4.192979512;0.868151587;2.184245935;5;5777
01.05.2016;64.3334;0.258767091;-0.003539395;4.164078937;-2.890057537;3.640013333;6;5783
05.05.2016;66.1718;0.264345199;-0.001317667;4.19225439;2.817545381;-5.684886423;4;5787
10.05.2016;66.1928;0.26931767;0.007542944;4.192571696;0.031730538;-1.520319307;5;5792
15.05.2016;64.9306;0.261500972;-0.000404416;4.173319007;-1.92526885;9.009014282;5;5797
20.05.2016;66.211;0.261414929;-0.005439454;4.192846612;1.952760508;1.2414543;5;5802
25.05.2016;67.0493;0.268384052;0.00398273;4.20542817;1.258155742;2.955260647;5;5807
01.06.2016;65.9962;0.260445547;-0.005633414;4.189597165;-1.583100509;1.719944118;7;5814
05.06.2016;66.8529;0.266960903;0.00597959;4.202494683;1.28975187;-0.427220668;4;5818
10.06.2016;63.7402;0.262396821;0.00676415;4.154815447;-4.767923658;3.091374229;5;5823
15.06.2016;66.0306;0.260251232;-0.009419486;4.190118271;3.530282421;-5.505604761;5;5828
20.06.2016;65.4398;0.263012022;0.005136554;4.181130636;-0.898763489;-2.77413237;5;5833
25.06.2016;65.5287;0.258950962;-0.003667235;4.182488215;0.135757856;4.328406742;5;5838
01.07.2016;64.1755;0.25399578;-0.002261001;4.161621518;-2.086669669;-1.1998489;6;5844
05.07.2016;63.6844;0.258015466;0.007397408;4.153939635;-0.76818833;-0.062454462;4;5848
10.07.2016;64.2488;0.257998861;-0.001236386;4.162763047;0.882341193;-4.449909246;5;5853
15.07.2016;63.5773;0.25567317;0.001587363;4.152256488;-1.050655816;0.174026583;5;5858
20.07.2016;62.9891;2.54E-01;-0.0000789;4.142961696;-0.929479285;-0.676046627;5;5863
25.07.2016;64.627;0.259871025;-0.000722181;4.16863228;2.567058458;-3.246894069;5;5868
01.08.2016;67.0512;0.261998474;-0.006001869;4.205456507;3.682422653;-8.192814886;7;5875
05.08.2016;66.3941;0.266553757;0.008894418;4.195608197;-0.984830955;1.388742017;4;5879
10.08.2016;64.7848;0.260087881;-0.000894783;4.171071008;-2.453718917;4.817932932;5;5884
15.08.2016;64.3364;0.257450494;-0.00056535;4.164125567;-0.694544045;3.955764934;5;5889
20.08.2016;63.9391;0.255259628;-0.000435348;4.157931068;-0.619449966;9.18386549;5;5894
25.08.2016;64.814;0.260337643;0.001444675;4.171521629;1.359056157;-3.917219027;5;5899
01.09.2016;65.2535;0.255225495;-0.008279244;4.178279685;0.675805521;0.795815718;7;5906
05.09.2016;65.8684;0.2636737;0.007468204;4.187658812;0.937912748;-4.217877603;4;5910
10.09.2016;64.1617;0.255753922;0.000602471;4.161406459;-2.625235262;6.873174079;5;5915
15.09.2016;64.9737;0.258217377;-0.000093481;4.173982573;1.257611317;-7.549958673;5;5920
20.09.2016;64.9173;0.259696353;0.001178129;4.173114152;-0.08684205;0.850697681;5;5925
25.09.2016;63.8642;0.257882485;0.000754399;4.156758954;-1.635519814;2.509515071;5;5930
01.10.2016;63.396;0.252132864;-0.006118196;4.149400768;-0.735818602;2.551372186;6;5936
05.10.2016;62.4323;0.255445965;0.007635374;4.13408277;-1.531799831;0.781575348;4;5940
10.10.2016;62.3031;0.253912369;-0.00077662;4.132011184;-0.207158587;3.384008697;5;5945
15.10.2016;62.9934;0.252410333;0.001213239;4.143029959;1.101877521;-2.405407615;5;5950
20.10.2016;62.5841;2.54E-01;-0.0000816;4.136511252;-0.651870676;5.063371396;5;5955
25.10.2016;62.2349;0.253148043;-0.00086353;4.130915936;-0.55953166;-4.033995065;5;5960
01.11.2016;63.2174;0.250802484;-0.006735434;4.14657958;1.566364408;-7.503518594;7;5967
05.11.2016;63.5043;0.255521072;0.007728663;4.15110762;0.452804043;-5.243315545;4;5971
10.11.2016;63.8928;0.257759615;-0.000906426;4.157206679;0.609905884;0.091199277;5;5976
15.11.2016;65.8591;0.258395129;-0.003433458;4.187517612;3.031093253;-4.784484995;5;5981
20.11.2016;65.1023;0.255643641;0.000286224;4.175959879;-1.155773265;6.34472015;5;5986
25.11.2016;64.6279;0.253683997;-0.002430452;4.168646206;-0.731367276;6.451047497;5;5991
