"Year","Qrt","gross.domestic.product","gross.private.domestic.investment","export","import","nominal.consumption","nominal.consumption.durables","nominal.private.investment","nominal.fixed.nonresidential.investment","nominal.fixed.residential.investment","nominal.change.in.private.inventories","deflator.gdp","deflator.pce","deflator.pce.goods","deflator.pce.goods.durable","deflator.pce.goods.nondurable","deflator.pce.services","deflator.investment","deflator.investment.fixed","deflator.investment.fixed.nonresidential","deflator.investment.fixed.nonresidential.structures","deflator.investment.fixed.nonresidential.equipment.and.software","deflator.investment.fixed.residential","deflator.export","deflator.export.goods","deflator.export.services","deflator.imports","deflator.imports.goods","deflator.imports.services","deflator.government","income.gross.domestic","income.employees.compensation","income.employees.compensation.wage.n.salary.accruals","income.employees.compensation.wage.n.salary.disbursments","income.employees.compensation.supplements","income.taxes.preduction.and.imports","income.subsidies.production.and.imports","income.net.surplus","income.private.enterprises","income.private.enterprises.interest.and.miscellaneous","income.private.enterprises.business.transfer.payments","income.private.enterprises.proprietors.income.gross","income.private.enterprises.rental.income.gross","income.private.corporate.profits.with.inventory.valuation.gross","income.private.taxes.corporate.income","income.private.after.tax.profit.with.inventory.valuation.gross","income.private.dividends","income.private.undistributed.profit.with.inventory.valuation.gross","income.government.enterprises.surplus","income.consumption.of.fixed.capital","income.consumption.of.fixed.capital.private","income.consumption.of.fixed.capital.government","income.statistical.discrepancy","price.per.value.added.nonfinancial","price.unit.labor.cost","price.nonlabor.unit.cost","price.nonlabor.unit.cost.consumption.fixed.capital","price.nonlabor.unit.cost.taxes.less.subsidies","price.nonlabor.unit.cost.net.interest.and.miscellaneous","price.profits.with.inventories.groos","price.profits.taxes","price.prifits.aftertax.with.inventories.gross","nominal.gross.domestic.product","nominal.gross.domestic.income","nominal.net.domestic.product","nominal.net.domestic.income","nominal.gross.national.product","nominal.gross.national.income","nominal.net.national.product","nominal.net.national.income","nominal.gross.domestic.purchases","nominal.final.sales.to.domestic.purchases","nominal.disposable.personal.income","nominal.government.gross.investment","nominal.government.consumption","nominal.excise.taxes","nominal.local.sale.taxes","nominal.other.local.taxes","nominal.gdp","nominal.net.investment.consumer.durables","nominal.depreciation.durables","nominal.gross.investment.durables","nominal.stock.durables","capacity.utilization","M2","fed.interest.rate","nominal.rate.10years","real.rate.10years","labor.force","employed","weekly.hours","participation.rate","labor.cost.index","w.change.prev.qrt.annual.rate","unit.labor.cost.index","SnP.volume","SnP.price","consumption.taxes","service.durables","Output","Investment.government","Investment.fixed.nonresidential","Investment.residential","Investment.inventories","Investment.durables","Investment","Government.consumption","Consumption","unemployed","unemployment","Labor","Population"
"48",1957,3,2616.6,276.8,86.6,96.7,289.3,41.9,73.2,48.4,22,2.8,0.17824,0.17692,0.28296,0.49283,0.21277,0.1261,0.26457,0.25251,0.33452,0.11685,0.52379,0.12933,0.27422,0.31568,0.19534,0.2043,0.21873,0.16411,0.12282,465.5,259.7,241.9,241.9,17.8,37,0.6,NA,118,8.1,1.9,48.7,14.5,44.8,21.4,23.4,9.9,13.5,NA,51.3,37.6,13.7,0.9,0.249,0.162,0.047,0.021,0.024,0.002,0.04,0.019,0.02,466.4,465.5,415.1,414.2,469.6,468.7,418.3,417.4,462.4,459.6,322.8,24.6,75.2,NA,NA,NA,466.4,6.478,32.853,39.331,167.082,NA,NA,0.0323076086956522,0.0392673913043478,NA,67035.0217391304,64207.597826087,NA,59.6336956521739,NA,-0.4,24.3197338883467,126.51,46.18671875,NA,80.2229572063389,NA,200.293111871031,144.684921678823,170.10747699683,10.5879781420765,NA,NA,612.278130597623,NA,2827.42391304347,0.0421783097803192,NA,1124.11315458506
"49",1957,4,2589.1,253.7,84.1,97.1,291,41.5,64.9,47.5,21.9,-4.5,0.17825,0.17783,0.28395,0.4938,0.21363,0.12701,0.25584,0.25353,0.33712,0.11657,0.53142,0.12884,0.27391,0.31498,0.19599,0.20228,0.21609,0.16329,0.12355,460.9,258.2,240.2,240.2,18.1,36.7,0.5,NA,114.4,8.4,1.9,47.9,14.7,41.5,19.6,21.9,9.9,12,NA,51.9,38.2,13.8,0.6,0.247,0.163,0.048,0.022,0.024,0.002,0.037,0.018,0.019,461.5,460.9,409.6,408.9,464,463.4,412.1,411.5,458.1,462.6,322.6,24.7,77.5,NA,NA,NA,461.5,5.842,33.105,38.947,168.491,NA,NA,0.0325304347826087,0.0363239130434783,NA,67196.4565217391,63881.2826086957,NA,59.5336956521739,NA,4.2,24.5750910941744,166.6,40.6644444444444,NA,80.6898339408668,NA,199.919061108863,140.899383009018,169.978267618752,-17.5909090909091,NA,NA,627.276406313233,NA,3315.17391304348,0.0493355466142916,NA,1128.71300505742
"50",1958,1,2519,234.8,75.7,98.5,290.5,39.4,60.5,43.6,20.9,-4,0.1802,0.18002,0.28861,0.50257,0.21704,0.12794,0.25769,0.25121,0.33336,0.11341,0.53143,0.12823,0.27123,0.31186,0.1942,0.1975,0.2098,0.16128,0.1244,455.7,255.3,237.5,236.8,17.9,36.8,0.6,NA,111.9,8.9,1.9,50.3,15,35.8,16.9,18.9,9.9,9,NA,52.3,38.7,13.6,-1.7,0.25,0.166,0.051,0.023,0.025,0.003,0.032,0.015,0.017,453.9,455.7,401.7,403.4,456.6,458.3,404.3,406,452.9,456.9,323.8,25.1,76.7,NA,9.8,2.7,453.9,1.824,34.745,36.569,172.244,NA,NA,0.0186977777777778,0.0303966666666667,NA,67172.0666666667,62951.3888888889,NA,59.3,NA,7.7,25.0481615977372,136.7,41.4953968253968,NA,82.8437033647054,NA,201.768488745981,130.789536837053,162.988380254231,-15.5239669421488,NA,NA,616.559485530547,NA,4220.67777777778,0.062833823451084,NA,1132.74985947161
"51",1958,2,2534.5,229.3,76.1,102.7,293.4,38.6,58.7,42,21,-4.2,0.18072,0.18034,0.28875,0.50052,0.21746,0.12837,0.25608,0.25224,0.33523,0.11413,0.53417,0.12837,0.27011,0.31069,0.19306,0.19544,0.20693,0.16051,0.12565,457.6,254.9,237,236.3,17.9,37.3,0.8,NA,113.4,9.3,1.8,50.4,15.2,36.6,17.2,19.4,9.9,9.4,NA,52.9,39.2,13.7,0.4,0.25,0.165,0.052,0.024,0.025,0.003,0.033,0.016,0.018,458,457.6,405.1,404.8,460.7,460.3,407.8,407.5,457.6,461.8,326.5,25.3,80.2,NA,9.8,2.7,458,0.347,35.515,35.862,171.94,NA,NA,0.00936593406593407,0.029232967032967,NA,67740.3846153846,62746.4175824176,NA,59.6351648351648,NA,-4.2,24.785155900961,160.98,43.5938095238095,NA,84.6971150003996,NA,201.352964584162,125.287116308206,163.589623743865,-16.4064735945486,NA,NA,638.280939116594,NA,4993.96703296703,0.073722153502991,NA,1135.91342964546
"52",1958,3,2593.9,248.2,76.3,101.2,298.5,39.4,65.5,41.4,22.5,1.5,0.18186,0.18048,0.28801,0.50001,0.2168,0.12898,0.26378,0.25252,0.3358,0.11457,0.5343,0.12837,0.26989,0.31093,0.19172,0.19513,0.20639,0.16034,0.12666,468.9,261,242.6,243.9,18.3,37.8,1,NA,117.5,9.6,1.8,50.1,15.3,40.8,19.4,21.4,9.9,11.5,NA,53.6,39.6,14,2.8,0.252,0.164,0.051,0.023,0.025,0.003,0.037,0.017,0.019,471.7,468.9,418.1,415.3,474.3,471.5,420.7,417.9,470.9,469.3,333.5,27.3,79.6,NA,10,2.8,471.7,1.112,35.457,36.569,172.343,NA,NA,0.0131858695652174,0.0349717391304348,NA,67953.8152173913,62977.1413043478,NA,59.7,NA,-2,24.6612301214562,203.67,47.525625,NA,84.6997460050799,NA,215.537659876836,123.287671232877,175.274596868427,5.68396946564885,NA,NA,628.454129164693,NA,4976.67391304347,0.0732361221680133,NA,1138.25486126284
"53",1958,4,2654.3,270.6,76.1,106.5,302.3,40.7,73.2,43.1,24.9,5.2,0.18271,0.18042,0.28665,0.49821,0.21569,0.12962,0.27068,0.25307,0.33676,0.11493,0.53573,0.12847,0.27032,0.31215,0.19028,0.19561,0.20665,0.16092,0.12722,482.6,267.3,248.5,248.5,18.8,38.9,1.2,NA,123.4,9.7,1.7,50,15.4,46.5,22.3,24.2,9.6,14.6,NA,54.2,40.1,14.1,2.4,0.253,0.162,0.05,0.023,0.024,0.003,0.041,0.02,0.021,485,482.6,430.7,428.4,487.6,485.2,433.3,431,485.2,480,337.6,28.2,81.5,NA,10.3,3,485,2.229,35.544,37.773,172.592,NA,NA,0.0216217391304348,0.0380065217391304,NA,67816.0326086956,63498.3043478261,NA,59.3347826086956,NA,-2.5,24.5070974331971,245.31,52.2743548387097,NA,85.2003773509163,NA,221.663260493633,127.984321178287,193.819568770919,19.2229508196721,NA,NA,640.622543625216,NA,4317.72826086956,0.0636682521046789,NA,1142.93892430571
"54",1959,1,2708,285.9,81.1,109.2,310.1,43.6,76.2,44.5,27.8,3.9,0.18297,0.18168,0.28856,0.5069,0.21635,0.13056,0.26652,0.25352,0.33737,0.11413,0.53986,0.12867,0.26882,0.31468,0.18203,0.19594,0.2059,0.16303,0.12705,494.9,274.6,254.1,254.1,20.5,39.8,1.1,126.9,126,8.6,1.7,50.2,15.4,50.1,23.5,26.6,10.3,16.3,0.9,54.8,40.5,14.3,0.6,0.253,0.162,0.049,0.022,0.024,0.003,0.043,0.02,0.022,495.5,494.9,440.7,440.1,498.1,497.5,443.3,442.7,495.1,491.2,342.6,30.5,78.3,10.9,10.7,2.8,495.5,6.583,34.035,40.618,176.547,NA,287.837777777778,0.0257466666666667,0.03991,NA,67892.1777777778,63948.1888888889,NA,59.2066666666667,NA,2.4,24.6541400177963,231.46,55.5429508196721,134.302069572875,81.0749260209114,2654.77285644804,240.062967335695,131.902658801909,216.056578845108,14.6326771653543,67.1301753232099,593.093142658905,616.29279811098,1473.48691567815,3943.9888888889,0.0580919484097007,NA,1146.69819464775
"55",1959,2,2776.4,309.7,83.8,114.5,316.1,45.5,82.2,46.1,28.8,7.3,0.18314,0.1824,0.2889,0.50881,0.21641,0.13151,0.26548,0.25449,0.33929,0.11478,0.54297,0.12877,0.26917,0.31297,0.18582,0.19693,0.20784,0.1626,0.12668,510,281.7,260.6,260.6,21.1,40.3,0.9,133.7,132.7,9.6,1.8,50.4,15.9,55.1,25.7,29.3,10.7,18.6,0.9,55.3,40.9,14.4,-1.5,0.253,0.16,0.047,0.021,0.023,0.003,0.045,0.021,0.024,508.5,510,453.2,454.7,511.1,512.6,455.8,457.3,508.5,501.2,350,29.5,80.7,11,10.9,2.9,508.5,7.484,34.823,42.307,178.385,NA,292.134065934066,0.0308131868131868,0.0425725274725275,NA,68264.043956044,64771.1978021978,NA,59.2659340659341,NA,-1.1,24.5863411327473,211.1,57.5098461538462,135.964912280702,82.4637880544801,2722.89887577378,232.870224186928,135.871967933037,223.654577929642,27.5037712895377,69.853310146287,612.423534333215,637.038206504579,1504.13713493599,3492.84615384616,0.0511667043355246,NA,1151.82600311503
"56",1959,3,2773.1,288.2,86.5,115.6,321.3,46.3,76.4,47.8,28.3,0.4,0.18366,0.18349,0.28981,0.50873,0.21734,0.13275,0.26527,0.25518,0.3408,0.11521,0.54563,0.12873,0.27141,0.31337,0.19104,0.1979,0.20947,0.16257,0.12604,507,282.4,261,261,21.4,41.7,1.1,128.4,127.4,9.7,1.8,50.2,16.3,49.6,23.1,26.4,10.9,15.6,1,55.6,41.1,14.5,2.3,0.253,0.164,0.05,0.022,0.025,0.003,0.04,0.019,0.021,509.3,507,453.7,451.4,512.1,509.9,456.5,454.2,508.7,508.3,351.5,29.3,81.6,11.4,11.4,2.9,509.3,7.917,35.201,43.118,179.619,NA,296.09347826087,0.0357467391304348,0.0450141304347826,NA,68504.902173913,64876.1413043478,NA,59.3,NA,3,24.7707386912429,179.45,58.7478125,140.062128726361,83.3168085231852,2716.35467979682,232.465883846398,140.258215962441,219.83997514177,1.50890052356021,70.8277040153472,591.493587861745,647.413519517614,1506.54757241746,3628.76086956522,0.052970820399873,NA,1155.22600630545
"57",1959,4,2782.8,298.3,84.1,112.6,323.4,44.1,79.3,47.7,27.5,4.1,0.18443,0.18449,0.29057,0.50851,0.21815,0.13392,0.2658,0.25556,0.34145,0.11531,0.54704,0.12883,0.27426,0.31669,0.19301,0.19983,0.21228,0.16285,0.12628,512.7,285.6,264,264,21.6,42.4,1.1,129.7,128.7,10,1.8,50.6,16.5,49.7,22.6,27.2,10.9,16.2,1.1,55.9,41.3,14.7,0.6,0.254,0.164,0.05,0.022,0.025,0.003,0.039,0.018,0.021,513.2,512.7,457.3,456.7,516.3,515.7,460.3,459.8,512.7,508.5,356.1,27.8,82.2,11.4,11.5,3,513.2,5.579,35.461,41.04,180.217,NA,297.133695652174,0.0398989130434783,0.0458391304347826,NA,68785.3804347826,64931.652173913,NA,59.3358695652174,NA,4.8,25.0679875555378,198.04,57.7885714285714,140.387012846225,83.9111915203241,2726.3241786741,220.145707950586,139.698345292136,213.459597919739,15.4228247162673,67.5802746609702,586.025982611556,650.934431422236,1517.86376464031,3853.72826086956,0.0560253972066548,NA,1159.25461173496
