Date,NER,ND,match,match2
08.06.2009,-0.0000745,-0.00039906,3263,634
09.06.2009,-0.000300509,-0.000836021,3264,634
10.06.2009,-0.00000733,-0.000677935,3265,635
11.06.2009,-0.0000508,-0.000467409,3266,635
15.06.2009,0.0000962,-0.000474273,3270,636
16.06.2009,-0.000120605,-0.000542702,3271,636
17.06.2009,-0.0000876,-0.000503082,3272,636
18.06.2009,-0.000187215,-0.00085787,3273,636
19.06.2009,-0.000115602,-0.000361397,3274,636
22.06.2009,-0.000131642,-0.000196175,3277,637
23.06.2009,-0.000326762,-0.000614497,3278,637
24.06.2009,-0.000520465,-0.000851417,3279,637
25.06.2009,-0.0001241,-0.000274764,3280,638
26.06.2009,-0.0000498,-0.000457707,3281,638
29.06.2009,-0.000264672,-0.000467892,3284,638
30.06.2009,0.000000234,-0.000329011,3285,638
01.07.2009,-0.0000447,-0.00046666,3286,639
02.07.2009,-0.0000477,-0.00037973,3287,639
03.07.2009,-0.000370472,-0.000290291,3288,639
06.07.2009,-0.000249233,-0.000300768,3291,640
07.07.2009,-0.000271394,-0.000684639,3292,640
08.07.2009,-0.0000933,-0.000200644,3293,640
09.07.2009,-0.00017738,-0.000350679,3294,640
10.07.2009,-0.000233537,-0.000614979,3295,641
13.07.2009,-0.000152875,-0.000394422,3298,641
14.07.2009,-0.000144347,-0.000286917,3299,641
15.07.2009,0.0000455,-0.000266821,3300,642
16.07.2009,-0.000180103,-0.0005507,3301,642
17.07.2009,-0.0000884,-0.000342129,3302,642
20.07.2009,-0.00000384,-0.000823081,3305,643
21.07.2009,-0.000188037,-0.000361337,3306,643
22.07.2009,-0.0000367,-0.000452542,3307,643
23.07.2009,-0.000094,-0.000428357,3308,643
24.07.2009,-0.000139161,-0.000206622,3309,643
27.07.2009,-0.0000506,-0.000743578,3312,644
28.07.2009,-0.00021076,-0.000882166,3313,644
29.07.2009,-0.0000908,-0.0000742,3314,644
30.07.2009,-0.000341823,-0.000556089,3315,644
31.07.2009,-0.000179766,-0.000800476,3316,644
03.08.2009,-0.0000838,-0.000841128,3319,645
04.08.2009,-0.000129168,-0.000312621,3320,645
05.08.2009,-0.0000157,-0.000696465,3321,646
06.08.2009,-0.000216148,-0.000959364,3322,646
07.08.2009,-0.0000386,-0.000433184,3323,646
10.08.2009,-0.0000778,-0.000651267,3326,647
11.08.2009,-0.0000423,-0.00000192,3327,647
12.08.2009,-0.000342712,-0.000563097,3328,647
13.08.2009,-0.000216921,-0.00043287,3329,647
14.08.2009,-0.0000633,-0.000335592,3330,647
17.08.2009,0.00000272,-0.0006922,3333,648
18.08.2009,-0.000185181,-0.000071,3334,648
19.08.2009,-0.0000676,-0.000288836,3335,648
20.08.2009,-0.000111557,-0.000515429,3336,649
21.08.2009,-0.000111267,-0.000841117,3337,649
24.08.2009,-0.000148411,-0.0000528,3340,649
25.08.2009,-0.000191588,-0.000511987,3341,650
26.08.2009,-0.0000756,-0.000512147,3342,650
27.08.2009,-0.000144745,-0.00028089,3343,650
28.08.2009,-0.000160555,-0.00031069,3344,650
31.08.2009,-0.000128879,-0.000747624,3347,650
01.09.2009,-0.000177914,-0.000302949,3348,651
02.09.2009,0.000136527,-0.000814695,3349,651
03.09.2009,-0.0000908,-0.000502316,3350,651
04.09.2009,-0.000206857,-0.000451288,3351,651
07.09.2009,-0.00037486,-0.000460064,3354,652
08.09.2009,-0.000144632,-0.000197624,3355,652
09.09.2009,-0.000207908,-0.0000536,3356,652
10.09.2009,-0.000430356,-0.000549889,3357,653
11.09.2009,-0.00020094,-0.000485477,3358,653
14.09.2009,-0.000163565,-0.00048908,3361,653
15.09.2009,-0.000225847,-0.000323353,3362,654
16.09.2009,-0.000206519,-0.0000958,3363,654
17.09.2009,-0.000217181,-0.000200049,3364,654
18.09.2009,0.000036,0.0000475,3365,654
21.09.2009,0.000033,-0.000907042,3368,655
22.09.2009,-0.000061,0.0000442,3369,655
23.09.2009,-0.000000236,-0.000543331,3370,655
24.09.2009,-0.000146888,-0.00057848,3371,655
25.09.2009,-0.00038847,-0.000965659,3372,656
28.09.2009,-0.0000309,-0.000211276,3375,656
29.09.2009,0.0000331,-0.000403259,3376,656
30.09.2009,-0.000120205,-0.000233689,3377,656
01.10.2009,-0.000248903,-0.000744926,3378,657
02.10.2009,0.0000186,-0.000219454,3379,657
05.10.2009,-0.00025022,-0.000167927,3382,658
06.10.2009,-0.000193394,-0.000355906,3383,658
07.10.2009,-0.0000281,-0.000185396,3384,658
08.10.2009,-0.00039194,-0.000428255,3385,658
09.10.2009,-0.000259556,-0.000377427,3386,658
12.10.2009,0.00000407,0.0000607,3389,659
13.10.2009,-0.00011181,-0.000382914,3390,659
14.10.2009,-0.0000654,-0.000158054,3391,659
15.10.2009,0.000000472,-0.000204714,3392,660
16.10.2009,-0.0000712,-0.000495017,3393,660
19.10.2009,-0.000163298,-0.000126493,3396,660
20.10.2009,-0.000130657,-0.000544784,3397,661
21.10.2009,0.0000474,-0.000192598,3398,661
22.10.2009,-0.000160404,-0.000576402,3399,661
23.10.2009,-0.000326657,-0.000721237,3400,661
26.10.2009,-0.0000262,-0.000564153,3403,662
27.10.2009,-0.0000353,-0.000351856,3404,662
28.10.2009,0.000117069,-0.000183557,3405,662
29.10.2009,-0.00037148,0.000227247,3406,662
30.10.2009,-0.000373448,-0.000496926,3407,662
02.11.2009,-0.000118369,0.00004,3410,663
03.11.2009,-0.000138034,-0.000416891,3411,663
05.11.2009,-0.00024276,-0.000170674,3413,664
06.11.2009,-0.00012967,-0.000204117,3414,664
09.11.2009,-0.000206685,-0.000421642,3417,664
10.11.2009,-0.0000454,-0.000466845,3418,665
11.11.2009,-0.000150819,-0.000533929,3419,665
12.11.2009,-0.0002505,-0.00020767,3420,665
13.11.2009,-0.00014384,-0.000122831,3421,665
16.11.2009,-0.0000981,-0.000528665,3424,666
17.11.2009,-0.0000322,-0.000438545,3425,666
18.11.2009,-0.000198444,-0.000477477,3426,666
19.11.2009,0.0000197,-0.000344374,3427,666
20.11.2009,-0.000211773,-0.000502144,3428,667
23.11.2009,-0.0000632,-0.000121773,3431,667
24.11.2009,-0.00000121,-0.000199282,3432,667
25.11.2009,-0.0000916,-0.000530143,3433,668
26.11.2009,0.0000681,-0.000404342,3434,668
27.11.2009,-0.000672139,-0.000450268,3435,668
30.11.2009,-0.000177614,-0.000116663,3438,668
01.12.2009,-0.000130126,-0.000371251,3439,669
02.12.2009,0.000044,-0.000552942,3440,669
03.12.2009,-0.0000521,-0.000288597,3441,669
04.12.2009,-0.000263503,-0.000752669,3442,669
07.12.2009,0.000028,-0.000222398,3445,670
08.12.2009,-0.000101817,-0.000390681,3446,670
09.12.2009,-0.000291667,-0.000527867,3447,670
10.12.2009,-0.000277496,-0.000729583,3448,671
11.12.2009,-0.000208409,-0.000340562,3449,671
14.12.2009,-0.000137756,-0.0000669,3452,671
15.12.2009,-0.000015,0.000047,3453,672
16.12.2009,-0.000152143,-0.000277897,3454,672
17.12.2009,-0.000000757,-0.000232847,3455,672
18.12.2009,-0.000476365,-0.000363044,3456,672
21.12.2009,0.0000477,-0.000723988,3459,673
22.12.2009,-0.000109199,-0.000490258,3460,673
23.12.2009,-0.000105133,-0.000335504,3461,673
24.12.2009,-0.0000379,-0.000404018,3462,673
25.12.2009,-0.0000596,-0.0000768,3463,674
28.12.2009,-0.000150248,-0.000358927,3466,674
29.12.2009,-0.0000563,-0.000344522,3467,674
30.12.2009,0.00000881,-0.000326558,3468,674
11.01.2010,-0.00015483,-0.0000898,3480,675
12.01.2010,-0.000211136,-0.0000496,3481,675
13.01.2010,0.0000717,0.000189478,3482,675
14.01.2010,-0.00012385,-0.000313589,3483,675
15.01.2010,0.0000231,-0.000151876,3484,676
18.01.2010,-0.000131868,-0.000205508,3487,676
19.01.2010,-0.0000723,-0.0000664,3488,676
20.01.2010,-0.000176019,-0.000641768,3489,677
21.01.2010,-0.000257757,-0.00069718,3490,677
22.01.2010,-0.0000242,-0.000884917,3491,677
23.01.2010,-0.00000873,-0.000018,3492,677
25.01.2010,-0.000266887,-0.000233934,3494,678
26.01.2010,-0.000152069,-0.000161654,3495,678
27.01.2010,-0.0000826,-0.00013744,3496,678
28.01.2010,-0.000577782,-0.000654945,3497,678
29.01.2010,-0.0000133,-0.000134308,3498,678
30.01.2010,0.00000368,0.000187421,3499,678
03.02.2010,-0.0000459,0.0000567,3503,679
04.02.2010,-0.0000532,0.00000235,3504,679
05.02.2010,-0.000376704,-0.000171207,3505,680
06.02.2010,0.00000144,0.00022481,3506,680
08.02.2010,-0.000709984,-0.0000478,3508,680
09.02.2010,-0.0000511,-0.000265876,3509,680
10.02.2010,-0.0000567,-0.0000105,3510,681
11.02.2010,-0.000183552,-0.000351778,3511,681
12.02.2010,-0.0000719,-0.000178366,3512,681
15.02.2010,-0.00028506,-0.000477821,3515,682
16.02.2010,-0.0000945,-0.0000433,3516,682
17.02.2010,-0.0000111,-0.0000752,3517,682
18.02.2010,0.0000983,-0.000352317,3518,682
25.02.2010,-0.0000725,-0.000464182,3525,684
26.02.2010,-0.000160352,-0.000100962,3526,684
27.02.2010,-0.000158723,-0.00025465,3527,684
01.03.2010,0.0000788,-0.000272754,3529,685
02.03.2010,-0.0000356,-0.000411488,3530,685
03.03.2010,-0.0000127,-0.000323013,3531,685
04.03.2010,-0.000102474,-0.000191634,3532,685
05.03.2010,-0.0000852,0.0000287,3533,686
09.03.2010,0.00000294,-0.000760129,3537,686
10.03.2010,0.0000402,-0.000289747,3538,687
11.03.2010,-0.00000219,-0.000261842,3539,687
12.03.2010,-0.000248398,-0.000304837,3540,687
15.03.2010,-0.000283149,-0.000235439,3543,688
16.03.2010,-0.000136696,-0.000190637,3544,688
17.03.2010,0.0000286,-0.000179783,3545,688
18.03.2010,-0.00003,-0.000171774,3546,688
19.03.2010,-0.0000241,-0.000226016,3547,688
20.03.2010,0.000000314,0.000120337,3548,689
22.03.2010,-0.0000558,-0.000133611,3550,689
23.03.2010,-0.00022292,-0.000256826,3551,689
24.03.2010,-0.0000784,-0.000144977,3552,689
25.03.2010,-0.000087,-0.00018394,3553,690
26.03.2010,-0.000341982,-0.000260021,3554,690
29.03.2010,-0.0000271,0.0000692,3557,690
30.03.2010,-0.0000136,-0.012586491,3558,690
31.03.2010,0.000188572,-0.000162486,3559,690
01.04.2010,-0.00000183,-0.000418576,3560,691
02.04.2010,0.000131076,-0.000984561,3561,691
03.04.2010,-0.0000159,-0.0000329,3562,691
05.04.2010,-0.000137102,-0.000363314,3564,692
06.04.2010,-0.000123689,-0.000384228,3565,692
07.04.2010,0.0000734,-0.0000312,3566,692
08.04.2010,-0.0000613,-0.0004436,3567,692
09.04.2010,-0.000297297,-0.0000861,3568,692
10.04.2010,0.0000011,0.00000228,3569,693
12.04.2010,0.0000478,-0.000197498,3571,693
13.04.2010,0.000036,-0.000486648,3572,693
14.04.2010,-0.000109934,-0.00053646,3573,693
15.04.2010,0.0000186,0.000505478,3574,694
16.04.2010,-0.0000398,-0.000136889,3575,694
19.04.2010,-0.00015024,-0.000632266,3578,694
20.04.2010,-0.000159884,-0.0000971,3579,695
21.04.2010,-0.000127265,-0.000492411,3580,695
22.04.2010,-0.00000566,0.000338471,3581,695
23.04.2010,0.000343728,0.00000469,3582,695
26.04.2010,0.00000484,-0.000535447,3585,696
28.04.2010,-0.000412997,-0.000311479,3587,696
29.04.2010,-0.000135383,-0.000451751,3588,696
30.04.2010,-0.000173009,-0.000433756,3589,696
01.05.2010,-0.000484217,-0.00027253,3590,697
04.05.2010,-0.0000297,-0.000082,3593,697
05.05.2010,-0.0000797,-0.0000945,3594,698
06.05.2010,-0.000489213,-0.000144111,3595,698
07.05.2010,-0.000587656,-0.000370882,3596,698
11.05.2010,-0.000168263,0.000290948,3600,699
12.05.2010,-0.00021865,0.0000137,3601,699
13.05.2010,-0.000272456,-0.000221165,3602,699
14.05.2010,-0.0000833,-0.000230859,3603,699
17.05.2010,-0.0000977,-0.000238144,3606,700
18.05.2010,0.0000115,-0.000273455,3607,700
19.05.2010,-0.0000302,-0.00012064,3608,700
20.05.2010,-0.0000762,-0.000255447,3609,701
21.05.2010,-0.001085111,-0.000588832,3610,701
24.05.2010,-0.00012876,-0.000444893,3613,701
25.05.2010,0.00000161,0.0000743,3614,702
26.05.2010,-0.000303666,-0.000342048,3615,702
27.05.2010,-0.000152669,-0.000382621,3616,702
28.05.2010,-0.000192447,-0.00077769,3617,702
31.05.2010,-0.0000832,-0.000205424,3620,702
01.06.2010,-0.000159934,-0.000471074,3621,703
03.06.2010,-0.000167476,-0.000250334,3623,703
04.06.2010,-0.00015159,-0.0000164,3624,703
07.06.2010,-0.000242363,-0.000220259,3627,704
08.06.2010,-0.0004409,-0.000370705,3628,704
09.06.2010,-0.0000271,0.0000559,3629,704
10.06.2010,-0.000127596,-0.000206179,3630,705
11.06.2010,0.000192058,0.0000447,3631,705
15.06.2010,-0.0000729,-0.000130833,3635,706
16.06.2010,-0.000105055,-0.000189267,3636,706
17.06.2010,-0.000142902,-0.000501662,3637,706
18.06.2010,-0.0000526,-0.000196266,3638,706
21.06.2010,-0.0000241,-0.0000919,3641,707
22.06.2010,-0.0000075,-0.000112914,3642,707
23.06.2010,-0.000094,-0.0000537,3643,707
24.06.2010,-0.000136702,-0.0000907,3644,707
25.06.2010,-0.0000652,-0.000148605,3645,708
28.06.2010,-0.0000934,-0.000587436,3648,708
29.06.2010,-0.0000461,-0.0000363,3649,708
30.06.2010,-0.000287595,-0.000237624,3650,708
01.07.2010,-0.000232148,-0.000338632,3651,709
02.07.2010,-0.000305216,-0.000200841,3652,709
05.07.2010,-0.000065,-0.0000636,3655,710
06.07.2010,-0.0000892,-0.0000383,3656,710
07.07.2010,0.0000577,-0.000270016,3657,710
08.07.2010,-0.000102466,-0.0000485,3658,710
09.07.2010,-0.0000121,0.0000194,3659,710
12.07.2010,-0.000117684,-0.000250011,3662,711
13.07.2010,0.00000741,-0.0000304,3663,711
14.07.2010,-0.0000696,-0.000387051,3664,711
15.07.2010,0.00000611,-0.000259674,3665,712
16.07.2010,-0.0000791,-0.000320328,3666,712
19.07.2010,-0.0000233,-0.000126306,3669,712
20.07.2010,-0.000170243,-0.000240963,3670,713
21.07.2010,-0.0000359,-0.00070864,3671,713
22.07.2010,0.0000619,-0.000181059,3672,713
23.07.2010,-0.000123121,-0.000271997,3673,713
26.07.2010,-0.000088,-0.0000998,3676,714
27.07.2010,0.0000634,-0.000338421,3677,714
28.07.2010,0.000103588,-0.000247489,3678,714
29.07.2010,-0.0000996,-0.0000598,3679,714
30.07.2010,-0.000223503,-0.0000716,3680,714
02.08.2010,-0.0000262,0.000147596,3683,715
03.08.2010,-0.000046,-0.000129716,3684,715
04.08.2010,-0.00010213,-0.0000658,3685,715
05.08.2010,-0.000148479,-0.000104505,3686,716
06.08.2010,-0.000123147,-0.0000083,3687,716
09.08.2010,-0.0000976,-0.000240576,3690,716
10.08.2010,-0.000502822,-0.000833817,3691,717
11.08.2010,-0.000198857,-0.00045042,3692,717
12.08.2010,-0.000315222,-0.000574171,3693,717
13.08.2010,-0.00012828,-0.000091,3694,717
16.08.2010,-0.000318442,-0.000118895,3697,718
17.08.2010,-0.000135243,-0.000400309,3698,718
18.08.2010,0.0000417,-0.0000744,3699,718
19.08.2010,-0.000173146,-0.000364238,3700,718
20.08.2010,-0.000218083,-0.000409426,3701,719
23.08.2010,-0.00000388,-0.000318399,3704,719
24.08.2010,-0.00014675,-0.000163911,3705,719
25.08.2010,-0.000603938,-0.000585501,3706,720
26.08.2010,-0.000337505,-0.000203053,3707,720
27.08.2010,-0.000364014,-0.000834175,3708,720
28.08.2010,-0.0000137,-0.000360162,3709,720
30.08.2010,-0.000154399,-0.000293493,3711,720
31.08.2010,-0.0000932,-0.000261757,3712,720
01.09.2010,-0.0000918,-0.000207774,3713,721
02.09.2010,0.0000314,-0.00012895,3714,721
03.09.2010,0.0000741,-0.000245368,3715,721
06.09.2010,-0.000178589,-0.00026586,3718,722
07.09.2010,-0.0000551,-0.000320444,3719,722
08.09.2010,-0.0000131,-0.000052,3720,722
09.09.2010,-0.0000679,-0.00022972,3721,722
10.09.2010,-0.00000584,0.00015061,3722,723
13.09.2010,-0.000150439,-0.00016117,3725,723
14.09.2010,-0.0000407,-0.000406371,3726,723
15.09.2010,-0.00077631,-0.000257354,3727,724
16.09.2010,-0.000283465,-0.000438375,3728,724
17.09.2010,-0.000204365,-0.000652368,3729,724
20.09.2010,-0.000311435,-0.000260382,3732,725
21.09.2010,-0.0000192,-0.000217546,3733,725
22.09.2010,-0.0000197,-0.00024179,3734,725
23.09.2010,-0.000152486,-0.000306016,3735,725
24.09.2010,-0.0000545,-0.000375794,3736,725
27.09.2010,-0.0000227,-0.000899994,3739,726
28.09.2010,-0.000098,-0.0000279,3740,726
29.09.2010,-0.000348967,0.0000757,3741,726
30.09.2010,0.0000627,-0.000140578,3742,726
01.10.2010,-0.000202121,-0.000431692,3743,727
03.10.2010,-0.000101183,-0.00000498,3745,727
04.10.2010,-0.0000642,-0.0000798,3746,727
05.10.2010,-0.00005,-0.000213301,3747,728
06.10.2010,-0.0000102,-0.0000849,3748,728
07.10.2010,-0.000169783,-0.0000905,3749,728
08.10.2010,-0.0000882,-0.000164377,3750,728
11.10.2010,-0.00025032,-0.000238003,3753,729
12.10.2010,-0.0000519,-0.00014215,3754,729
13.10.2010,-0.0000305,-0.00014046,3755,729
14.10.2010,-0.0000404,0.000191054,3756,729
15.10.2010,-0.00014509,-0.00023393,3757,730
17.10.2010,-0.00000124,-0.0000389,3759,730
18.10.2010,-0.00000285,0.000152475,3760,730
19.10.2010,-0.0000216,-0.000165566,3761,730
20.10.2010,0.0000223,-0.0000235,3762,731
21.10.2010,-0.000197409,-0.000403553,3763,731
22.10.2010,-0.000155637,-0.000300195,3764,731
25.10.2010,-0.0000966,-0.0000362,3767,732
26.10.2010,0.00000887,-0.000117588,3768,732
27.10.2010,-0.00000373,-0.000157899,3769,732
28.10.2010,-0.00000124,-0.000429768,3770,732
29.10.2010,-0.0000949,-0.000345978,3771,732
01.11.2010,-0.000000996,-0.000281569,3774,733
02.11.2010,-0.000205544,-0.000526697,3775,733
03.11.2010,0.00000606,-0.000719496,3776,733
08.11.2010,-0.000199319,0.000638164,3781,734
09.11.2010,-0.0000534,-0.000164871,3782,734
10.11.2010,-0.0003608,-0.000324774,3783,735
11.11.2010,0.0000513,0.000102773,3784,735
12.11.2010,-0.0000868,0.0000127,3785,735
13.11.2010,-0.00000114,-0.000225677,3786,735
14.11.2010,-0.00000327,-0.000218607,3787,735
15.11.2010,-0.000243008,-0.000315859,3788,736
16.11.2010,0.0000152,0.000170514,3789,736
17.11.2010,-0.0000208,-0.000228505,3790,736
18.11.2010,-0.0000933,-0.000143424,3791,736
19.11.2010,-0.000244903,-0.000565308,3792,736
22.11.2010,-0.0000698,-0.00028247,3795,737
23.11.2010,0.000172357,-0.000367643,3796,737
24.11.2010,-0.000227396,-0.000374997,3797,737
25.11.2010,0.00007,-0.000233608,3798,738
26.11.2010,-0.000137092,-0.000514046,3799,738
29.11.2010,-0.000011,-0.000497221,3802,738
30.11.2010,-0.000171862,-0.0000483,3803,738
01.12.2010,-0.0000809,-0.0000834,3804,739
02.12.2010,-0.0000129,-0.000200809,3805,739
03.12.2010,0.0000265,-0.000311498,3806,739
06.12.2010,-0.000468563,-0.000217633,3809,740
07.12.2010,-0.0000478,-0.000158752,3810,740
08.12.2010,-0.000141474,-0.000229409,3811,740
09.12.2010,0.0000146,0.0000479,3812,740
10.12.2010,0.0000203,0.0000854,3813,741
13.12.2010,-0.0000359,-0.000161938,3816,741
14.12.2010,0.0000893,-0.0000941,3817,741
15.12.2010,0.0000275,-0.000239815,3818,742
16.12.2010,0.000114085,-0.0000525,3819,742
17.12.2010,0.0000426,-0.000258317,3820,742
20.12.2010,-0.0000844,0.0000619,3823,743
21.12.2010,0.0000708,-0.000078,3824,743
22.12.2010,0.000015,-0.000212475,3825,743
23.12.2010,-0.00000428,-0.000256539,3826,743
24.12.2010,0.000025,-0.000139634,3827,743
27.12.2010,-0.0000138,-0.0000343,3830,744
28.12.2010,0.0000333,-0.00000479,3831,744
29.12.2010,-0.0000211,0.0000669,3832,744
30.12.2010,0.0000747,-0.000122126,3833,744
11.01.2011,-0.000167032,-0.000329065,3845,745
12.01.2011,-0.000149811,-0.000349304,3846,745
13.01.2011,0.0000416,0.000124164,3847,745
14.01.2011,-0.0000378,0.000207097,3848,745
17.01.2011,-0.000000697,-0.00000142,3851,746
18.01.2011,-0.0000815,0.000055,3852,746
19.01.2011,-0.000015,-0.000639999,3853,746
20.01.2011,-0.0000203,0.000116771,3854,747
21.01.2011,-0.0000201,-0.0000894,3855,747
24.01.2011,-0.00000427,-0.000184572,3858,747
25.01.2011,-0.00017589,0.00000463,3859,748
26.01.2011,-0.0000204,-0.000276994,3860,748
27.01.2011,-0.0000381,0.0000942,3861,748
28.01.2011,-0.000163323,0.0000343,3862,748
31.01.2011,-0.0000615,-0.00027279,3865,748
01.02.2011,-0.00000246,0.000232087,3866,749
02.02.2011,-0.000130985,-0.0000313,3867,749
03.02.2011,-0.0000396,0.00000135,3868,749
04.02.2011,-0.000277174,-0.00033032,3869,749
07.02.2011,-0.0000703,-0.000150633,3872,750
08.02.2011,-0.000280947,-0.00000427,3873,750
09.02.2011,-0.0000985,-0.000263706,3874,750
10.02.2011,-0.0000122,-0.0000831,3875,751
11.02.2011,-0.000179069,-0.000200007,3876,751
14.02.2011,-0.00000358,-0.000066,3879,751
15.02.2011,0.00000856,-0.0000257,3880,752
16.02.2011,-0.0000062,0.000108479,3881,752
17.02.2011,-0.0000542,-0.0000763,3882,752
18.02.2011,-0.000230369,-0.000144079,3883,752
21.02.2011,-0.0000833,-0.0000527,3886,753
22.02.2011,-0.0000269,-0.000158232,3887,753
24.02.2011,-0.000110155,-0.000312762,3889,753
25.02.2011,-0.0000617,-0.0000398,3890,754
28.02.2011,-0.000174865,-0.000438544,3893,754
01.03.2011,-0.000177029,-0.000240102,3894,755
02.03.2011,-0.0000814,-0.000108292,3895,755
03.03.2011,-0.0000299,-0.000104345,3896,755
04.03.2011,0.000100848,0.0000349,3897,755
05.03.2011,0.000179104,0.000288118,3898,756
08.03.2011,0.0000416,-0.000207147,3901,756
09.03.2011,-0.00000649,-0.0000134,3902,756
10.03.2011,-0.0000259,-0.0000938,3903,757
11.03.2011,0.00006,-0.0000954,3904,757
14.03.2011,-0.000150474,-0.000335657,3907,757
15.03.2011,-0.0000346,-0.000371346,3908,758
16.03.2011,-0.000100239,0.0000119,3909,758
17.03.2011,0.0000075,0.000425337,3910,758
18.03.2011,-0.00011075,-0.000228126,3911,758
21.03.2011,-0.0000601,-0.0000995,3914,759
22.03.2011,-0.000028,-0.0000441,3915,759
23.03.2011,-0.0000189,0.0000514,3916,759
24.03.2011,-0.0000795,0.000022,3917,759
25.03.2011,-0.0000431,-0.0000279,3918,760
28.03.2011,-0.0000482,-0.000138102,3921,760
29.03.2011,-0.0000338,-0.000207694,3922,760
30.03.2011,-0.000134297,-0.000202351,3923,760
31.03.2011,-0.000000331,0.000117812,3924,760
01.04.2011,-0.0000448,0.000153322,3925,761
04.04.2011,-0.0000509,-0.000119032,3928,761
05.04.2011,-0.0000129,-0.000126738,3929,762
06.04.2011,-0.0000584,-0.000221482,3930,762
07.04.2011,-0.0000371,-0.000156839,3931,762
08.04.2011,-0.000256731,-0.0000725,3932,762
11.04.2011,-0.0000415,-0.0000727,3935,763
12.04.2011,-0.0000577,0.0000853,3936,763
13.04.2011,-0.000257911,-0.00033821,3937,763
14.04.2011,-0.0000261,-0.0000416,3938,763
15.04.2011,-0.0000696,-0.000197623,3939,764
18.04.2011,0.0000203,-0.000230329,3942,764
19.04.2011,-0.0000473,-0.0000688,3943,764
20.04.2011,-0.000137618,-0.000178401,3944,765
21.04.2011,-0.0000164,-0.000019,3945,765
22.04.2011,-0.0000453,-0.0000698,3946,765
24.04.2011,-0.0000642,0.000106286,3948,765
25.04.2011,0.0000745,0.00033266,3949,766
26.04.2011,-0.000024,-0.000122903,3950,766
27.04.2011,0.000000672,0.00000139,3951,766
28.04.2011,0.0000128,0.0000281,3952,766
29.04.2011,0.0000619,-0.000168021,3953,766
02.05.2011,-0.0000524,-0.00019249,3956,767
03.05.2011,-0.0000731,0.00000982,3957,767
04.05.2011,-0.00000331,-0.00012774,3958,767
05.05.2011,0.0000084,-0.000527678,3959,768
06.05.2011,-0.000167616,-0.000467675,3960,768
10.05.2011,-0.00010934,0.000353598,3964,769
11.05.2011,-0.0000443,-0.000214306,3965,769
12.05.2011,-0.0000638,-0.0000244,3966,769
13.05.2011,0.000000672,0.0000711,3967,769
15.05.2011,0.00000196,-0.000066,3969,770
16.05.2011,-0.0000441,-0.000186678,3970,770
17.05.2011,-0.0000501,-0.000276672,3971,770
18.05.2011,0.0000776,0.000224054,3972,770
19.05.2011,0.00000064,0.0000454,3973,770
20.05.2011,-0.000326754,-0.00041687,3974,771
22.05.2011,-0.000185333,-0.0000932,3976,771
23.05.2011,0,0,3977,771
24.05.2011,-0.000325768,-0.000179935,3978,771
25.05.2011,0.00000197,-0.0000873,3979,772
26.05.2011,-0.0000321,-0.0000565,3980,772
27.05.2011,0.0000979,0.000265686,3981,772
29.05.2011,0.0000642,0.00000573,3983,772
30.05.2011,-0.000077,-0.000000309,3984,772
31.05.2011,-0.00000144,-0.000141708,3985,772
01.06.2011,-0.0000448,-0.000202802,3986,773
02.06.2011,0.0000147,0.00000127,3987,773
03.06.2011,-0.000243371,-0.000224647,3988,773
06.06.2011,-0.000163889,-0.00036511,3991,774
07.06.2011,-0.0000374,-0.000199296,3992,774
08.06.2011,-0.000139817,-0.0000846,3993,774
09.06.2011,-0.0000073,-0.000326611,3994,774
10.06.2011,-0.0000265,-0.000333858,3995,775
13.06.2011,-0.0000914,-0.000270959,3998,775
14.06.2011,-0.00000154,-0.00000318,3999,775
15.06.2011,-0.0000612,-0.0000983,4000,776
16.06.2011,-0.000016,0.000169577,4001,776
17.06.2011,-0.00015518,-0.000243761,4002,776
20.06.2011,-0.0000112,-0.000155932,4005,777
21.06.2011,0.000103516,0.0000403,4006,777
22.06.2011,-0.0000297,-0.000112131,4007,777
23.06.2011,-0.000111259,-0.000290051,4008,777
24.06.2011,-0.0000574,-0.000320969,4009,777
27.06.2011,-0.000132626,-0.0001355,4012,778
28.06.2011,-0.0000209,-0.000154337,4013,778
29.06.2011,-0.000137144,0.0000812,4014,778
30.06.2011,-0.0000204,-0.0000609,4015,778
01.07.2011,-0.000195635,-0.000339116,4016,779
03.07.2011,-0.0000158,0.0000673,4018,779
04.07.2011,0.00000186,0.0000461,4019,779
05.07.2011,0.0000503,-0.000290984,4020,780
06.07.2011,-0.000131591,-0.000283619,4021,780
07.07.2011,-0.000173159,-0.00000815,4022,780
08.07.2011,-0.00000824,-0.000293098,4023,780
11.07.2011,-0.00000165,-0.0000613,4026,781
12.07.2011,-0.000123121,0.0000782,4027,781
13.07.2011,-0.000220028,-0.000307486,4028,781
14.07.2011,-0.000125901,-0.000232904,4029,781
15.07.2011,0.000028,-0.000206732,4030,782
18.07.2011,-0.000000141,-0.000103364,4033,782
19.07.2011,-0.0000153,-0.000215982,4034,782
20.07.2011,-0.0000713,-0.000203372,4035,783
21.07.2011,-0.0000251,-0.000233695,4036,783
22.07.2011,-0.0000945,-0.000297247,4037,783
25.07.2011,-0.000098,-0.0000977,4040,784
26.07.2011,-0.0000123,-0.00025433,4041,784
27.07.2011,-0.000126635,-0.000139518,4042,784
28.07.2011,-0.0000834,0.000018,4043,784
29.07.2011,-0.000192216,-0.000468085,4044,784
